InvestorID,Investor,RiskTolerance,TimeHorizon,IncomeNeeds,LiquidityNeeds,TaxConsiderations,AccountType,Age,InvestmentExperience,OtherAssets,RiskCapacity
1119,FNQRDHWJ,High,Long term,126615,High,Yes,Taxable,64,Experienced,839586,High
1120,BFRFSYNEK,Moderate,Short term,175950,High,No,IRA,55,Experienced,300208,Low
1121,TACKJFFSM,Moderate,Medium term,178702,High,Yes,Taxable,56,Experienced,133644,Moderate
1122,OWGXHI,Moderate,Short term,126239,Low,Yes,IRA,60,Experienced,615267,Moderate
1123,LJXBRXS,Moderate,Medium term,147746,Moderate,Yes,IRA,27,Experienced,647066,High
1124,GZOXU,High,Long term,73062,High,Yes,401k,33,Novice,224386,Moderate
1125,JPWLUKMN,Moderate,Medium term,88414,Low,No,Taxable,52,Novice,975132,Low
1126,FHQXFS,Moderate,Short term,158887,High,No,IRA,55,Novice,896095,Low
1127,PODJXUYO,High,Long term,80605,High,Yes,IRA,58,Experienced,821920,Moderate
1128,EWNPQ,Low,Short term,158507,Moderate,No,Taxable,62,Experienced,494068,Moderate
1129,YBVYNSQ,High,Long term,149217,Low,No,401k,42,Experienced,354709,High
1130,UVPHCMQ,Moderate,Medium term,93602,Moderate,No,IRA,54,Experienced,293240,High
1131,RTZQWPHPS,Low,Medium term,161190,High,No,Taxable,59,Experienced,951550,Low
1132,WGGPTABP,Moderate,Medium term,55721,Moderate,Yes,Taxable,36,Novice,841414,High
1133,YNNFZQ,Low,Medium term,174899,High,Yes,401k,45,Novice,910923,High
1134,QAJBFZBKJ,High,Short term,174352,Moderate,Yes,Taxable,51,Novice,199180,Moderate
1135,ZYXGXK,Low,Long term,106200,Low,No,Taxable,71,Experienced,612681,Moderate
1136,WQYEOVTJ,Moderate,Medium term,133983,High,No,Taxable,65,Novice,449514,High
1137,MRGKQZWK,Moderate,Long term,54239,Low,No,401k,34,Experienced,866923,Moderate
1138,DLUVSY,Moderate,Medium term,170979,Low,Yes,401k,49,Experienced,917938,High
1139,DADWZU,Moderate,Long term,168848,Low,No,IRA,41,Experienced,601754,High
1140,PIZUXLF,High,Long term,79040,Low,No,IRA,72,Experienced,183725,Low
1141,DOYARFZ,Moderate,Short term,164920,Low,Yes,401k,35,Experienced,893504,Moderate
1142,OWVWFN,Moderate,Long term,66027,Moderate,Yes,401k,52,Experienced,643959,Moderate
1143,YPOXPYER,Moderate,Short term,60749,Low,Yes,IRA,60,Novice,770944,Moderate
1144,QDTKTUVCM,Low,Short term,135095,Low,No,401k,49,Novice,729980,High
1145,CLTSMTLZ,Low,Short term,71214,Low,No,IRA,70,Novice,208353,Moderate
1146,ITNCEDJE,Moderate,Short term,107171,High,No,401k,49,Novice,705365,Moderate
1147,ZMSXNH,High,Short term,111295,Moderate,No,IRA,74,Novice,108873,Low
1148,NFFEY,Low,Long term,100241,Low,No,IRA,26,Experienced,657916,High
1149,FGEOL,High,Long term,198480,Low,Yes,401k,66,Novice,971176,Moderate
1150,UIMGSY,Low,Long term,178561,Moderate,No,IRA,30,Experienced,338947,Moderate
1151,HHBGZ,Moderate,Long term,157988,Low,No,Taxable,41,Experienced,639570,Moderate
1152,IMYZL,High,Short term,84326,High,No,IRA,62,Novice,359265,High
1153,NZCADX,Low,Short term,65328,Low,Yes,IRA,61,Novice,682503,High
1154,WZVJA,Moderate,Long term,117834,Low,Yes,IRA,42,Experienced,909234,Low
1155,RKGQDNW,Moderate,Medium term,101588,Low,No,Taxable,70,Experienced,982870,High
1156,XEOKTW,High,Short term,80511,High,Yes,401k,60,Novice,525792,High
1157,CSJATPQP,Low,Long term,62886,Moderate,Yes,401k,36,Novice,983869,Moderate
1158,YESJQE,High,Long term,184638,Moderate,Yes,401k,27,Novice,767942,Low
1159,VXMEK,Moderate,Medium term,98873,Moderate,Yes,Taxable,35,Experienced,998757,Moderate
1160,UOJJLZ,Low,Short term,98605,Moderate,No,Taxable,60,Novice,414623,Low
1161,MRLITKVQ,Low,Medium term,154691,Moderate,Yes,IRA,70,Experienced,516277,Moderate
1162,XNCUVYYXB,Moderate,Long term,75219,Moderate,Yes,Taxable,36,Experienced,416312,High
1163,YJZWB,High,Medium term,106798,Moderate,No,IRA,73,Novice,642448,Low
1164,RICCB,High,Long term,102089,High,No,Taxable,29,Experienced,632235,Low
1165,PROOO,Low,Medium term,103184,Low,Yes,Taxable,25,Novice,928922,Low
1166,RBTYMVPKF,Low,Long term,120298,Low,No,Taxable,66,Novice,303015,Moderate
1167,LGMUOX,Low,Medium term,121647,High,No,401k,26,Experienced,555485,Low
1168,YTTSGN,Moderate,Long term,64817,High,Yes,Taxable,28,Novice,996527,High
1169,XEUFYSIWC,Moderate,Medium term,185160,Low,No,Taxable,64,Novice,641527,High
1170,DNRRQCPYL,High,Long term,84898,High,Yes,Taxable,42,Experienced,447024,High
1171,KGYDW,Moderate,Long term,64969,Moderate,Yes,IRA,67,Experienced,611465,High
1172,CAXIRA,Low,Medium term,54724,High,Yes,401k,66,Novice,420275,High
1173,JJSAPT,Moderate,Medium term,149646,Moderate,Yes,IRA,45,Experienced,846269,Low
1174,QNISBXYEL,High,Long term,168691,Moderate,Yes,IRA,40,Novice,767760,Moderate
1175,GYHDERYE,High,Medium term,54642,High,Yes,Taxable,61,Experienced,708030,Low
1176,BVUQKXDCJ,Low,Long term,192652,Low,Yes,Taxable,60,Novice,385710,Low
1177,HMGOWNU,Moderate,Medium term,63458,Low,Yes,Taxable,35,Novice,192207,High
1178,DRVWDEP,Low,Short term,162504,Moderate,Yes,IRA,33,Novice,277469,High
1179,DIVLACW,Low,Medium term,97450,Moderate,Yes,401k,31,Experienced,583524,Moderate
1180,TAHEGUAUK,Moderate,Medium term,193393,High,No,401k,36,Experienced,666423,Low
1181,KVQIOL,High,Medium term,84828,Moderate,No,IRA,44,Experienced,694566,Moderate
1182,QSOCFKWZ,Moderate,Medium term,123313,Moderate,Yes,401k,35,Novice,199156,High
1183,DDBSWOUP,Moderate,Long term,82438,Low,No,401k,59,Novice,783459,High
1184,VGCQSH,Low,Short term,132463,Low,Yes,Taxable,63,Experienced,373487,Moderate
1185,PRYBRFZOV,High,Medium term,193206,High,Yes,401k,54,Experienced,332673,Low
1186,LSQXDV,Moderate,Long term,135028,High,Yes,401k,61,Experienced,127267,Low
1187,UTEHWQ,High,Short term,183078,Low,No,401k,56,Experienced,347426,Moderate
1188,WPPMPNJEW,Moderate,Long term,159834,Low,Yes,IRA,50,Experienced,388771,Moderate
1189,JQBKVSY,Moderate,Short term,80853,Moderate,No,Taxable,50,Experienced,373246,Low
1190,ZRJJZE,High,Short term,143168,Low,No,401k,64,Experienced,540943,Low
1191,ANATSH,High,Short term,71924,Moderate,Yes,IRA,64,Experienced,570817,High
1192,CPPNOWDMA,Low,Long term,71362,Moderate,No,401k,43,Experienced,468059,Low
1193,JWXTNFROO,Low,Medium term,127640,Low,Yes,Taxable,49,Experienced,814930,High
1194,EDJBZRAU,Moderate,Medium term,124928,Moderate,Yes,Taxable,65,Novice,978780,Moderate
1195,JHCIV,Low,Short term,182203,Moderate,No,IRA,42,Experienced,393399,Low
1196,DSQRHS,High,Medium term,80333,Low,No,401k,26,Novice,241797,Low
1197,UYXDQT,Moderate,Short term,96085,High,Yes,Taxable,31,Novice,294378,Moderate
1198,WVRXVXIPD,Low,Short term,88929,Moderate,Yes,IRA,46,Experienced,411367,Low
1199,UYKTGB,Moderate,Long term,98496,Moderate,Yes,401k,57,Novice,980759,Moderate
1200,LNVIMRQZ,Moderate,Short term,70287,Low,No,IRA,63,Novice,730498,Low
1201,CGJPNSZ,Low,Medium term,76850,Moderate,No,401k,58,Novice,890341,Moderate
1202,KZUACB,Moderate,Medium term,176201,High,No,Taxable,51,Novice,933749,Moderate
1203,MOTERAMP,Low,Short term,69684,High,No,IRA,33,Novice,437935,Moderate
1204,OQKPMBE,High,Medium term,70579,Low,Yes,401k,55,Experienced,223965,Moderate
1205,FXQPSH,High,Long term,156970,Moderate,No,Taxable,67,Experienced,560527,High
1206,GLSSXIN,High,Short term,152847,Low,No,401k,46,Novice,903197,High
1207,LZTFAVQ,Low,Medium term,140958,Moderate,No,IRA,55,Novice,354979,Low
1208,JANEOZN,Low,Medium term,50624,High,Yes,401k,65,Experienced,216404,Low
1209,DRCGVGT,Low,Short term,111016,Low,No,IRA,44,Experienced,787556,Low
1210,GGIVXBDQ,High,Long term,140651,Low,No,IRA,39,Novice,595680,High
1211,RDPAQQ,Moderate,Long term,117397,Moderate,No,401k,52,Novice,396963,Moderate
1212,DLIQA,Moderate,Medium term,88464,Moderate,No,IRA,45,Novice,609180,Moderate
1213,CQKCEAIC,High,Medium term,151670,Moderate,No,Taxable,41,Novice,307503,Moderate
1214,UHJLLJKWB,Moderate,Short term,124220,Low,No,Taxable,32,Experienced,403075,Moderate
1215,RBSIHRUF,Low,Short term,175507,Low,No,Taxable,25,Experienced,967795,Low
1216,SPUJI,High,Long term,66739,Low,Yes,Taxable,72,Novice,372598,High
1217,IWQVUO,Moderate,Long term,62802,High,No,IRA,45,Experienced,139863,Moderate
1218,ASRQYPE,Low,Short term,118508,Moderate,Yes,401k,27,Experienced,808522,Moderate
1219,IJZZY,Low,Medium term,173735,Low,Yes,IRA,29,Novice,197511,Moderate
1220,CECBAGI,Moderate,Long term,91583,Moderate,Yes,401k,36,Experienced,832252,Low
1221,HWWCNBO,High,Long term,115314,Low,Yes,Taxable,26,Novice,675086,Moderate
1222,ORAYKT,Low,Short term,79540,High,No,Taxable,46,Novice,908568,High
1223,URXTISH,Low,Long term,72160,Moderate,No,Taxable,26,Novice,527462,High
1224,GHHSSQQ,Low,Long term,96943,High,No,401k,61,Novice,762598,High
1225,YZUOKZIJV,Low,Medium term,135985,Moderate,Yes,Taxable,54,Experienced,601465,Low
1226,MBXVYGKID,Low,Medium term,140633,Moderate,No,IRA,40,Experienced,254209,High
1227,UKZUAWY,High,Long term,120652,Low,Yes,IRA,44,Novice,652077,Low
1228,PKYUMW,High,Medium term,174086,Low,No,401k,62,Novice,778767,Moderate
1229,EAEIKDUUS,Moderate,Short term,59498,Low,No,401k,64,Novice,210569,Low
1230,NXFUQRSSP,Low,Short term,118969,Moderate,No,401k,59,Experienced,743679,Moderate
1231,KLVGBRMIC,Low,Medium term,197359,Moderate,Yes,IRA,38,Novice,198142,High
1232,QCRCI,High,Medium term,152910,Moderate,No,IRA,32,Experienced,323749,Low
1233,DEIZVSS,Moderate,Short term,62965,Moderate,No,Taxable,41,Experienced,657273,Low
1234,BEYHFSY,High,Medium term,160799,High,Yes,401k,61,Novice,295013,High
1235,AUOBWFFJQ,High,Medium term,167482,Moderate,No,401k,57,Experienced,274979,Low
1236,LWQKCPIE,Moderate,Short term,99060,Low,No,IRA,37,Novice,563595,Moderate
1237,DALEY,High,Medium term,110868,High,No,Taxable,55,Novice,368884,Moderate
1238,OEAQGJ,High,Short term,94138,High,Yes,IRA,55,Experienced,763445,Moderate
1239,XESJRE,Low,Medium term,185153,Moderate,No,Taxable,32,Novice,220429,Moderate
1240,OYHEM,Moderate,Medium term,182904,High,Yes,IRA,67,Experienced,760653,Moderate
1241,TMQLPU,Low,Short term,75860,High,Yes,IRA,61,Experienced,654363,Low
1242,ZVYWOSOL,High,Short term,131121,Moderate,No,Taxable,42,Novice,770823,Moderate
1243,ATPVNRLH,Low,Short term,69977,Low,Yes,IRA,43,Experienced,982814,Moderate
1244,WGVTUMOKM,Low,Short term,114335,Low,No,Taxable,71,Novice,605696,High
1245,HQFJRPDM,High,Long term,161256,Low,No,401k,32,Novice,767582,Moderate
1246,EQTYJ,High,Medium term,55511,Moderate,No,Taxable,53,Novice,486150,Moderate
1247,OKSMZFFK,Low,Medium term,117053,Low,Yes,401k,36,Experienced,606119,Moderate
1248,DBPRIXD,Low,Short term,91484,Low,No,IRA,26,Experienced,309404,Moderate
1249,YKCBJGO,High,Long term,167760,High,Yes,IRA,29,Novice,243250,High
1250,UAAOLJR,Moderate,Medium term,165574,Moderate,Yes,Taxable,32,Novice,857646,Moderate
1251,WZSVMXUNW,High,Medium term,194724,Low,Yes,401k,40,Experienced,985229,High
1252,AJCTCHO,Low,Long term,159038,Low,No,Taxable,40,Experienced,527925,Low
1253,SYIBI,High,Medium term,158295,Moderate,No,401k,48,Novice,350008,High
1254,LZAIHRF,Moderate,Long term,67530,High,No,Taxable,53,Novice,301636,Moderate
1255,RNXFJROO,Moderate,Short term,180792,High,No,IRA,30,Novice,257482,High
1256,FOSIOD,High,Long term,95747,Low,No,IRA,38,Novice,614725,Moderate
1257,TQKXO,Moderate,Medium term,107101,Moderate,Yes,Taxable,55,Novice,507099,Low
1258,ENZGB,Low,Long term,187113,Low,Yes,IRA,29,Experienced,761133,Low
1259,FSLUUBCL,Moderate,Short term,74992,Low,No,401k,43,Novice,201093,Low
1260,KMYPBITR,Moderate,Long term,87036,Low,No,Taxable,68,Novice,800640,High
1261,DQREXZF,High,Long term,112082,Low,Yes,IRA,27,Experienced,482264,Moderate
1262,BUYVG,Moderate,Long term,146967,Moderate,No,401k,50,Novice,102101,Low
1263,TLYIEAYB,Moderate,Short term,186763,Moderate,No,IRA,27,Novice,580728,Low
1264,EUOQI,High,Long term,99473,High,No,Taxable,41,Novice,606596,High
1265,XZXVRURRY,High,Short term,191490,High,No,IRA,60,Novice,532051,Low
1266,SEBTUR,Low,Short term,143431,Moderate,Yes,Taxable,36,Experienced,224980,Low
1267,DWTIZ,Low,Medium term,96056,High,Yes,IRA,51,Experienced,829686,Low
1268,QFKTF,High,Long term,128468,High,Yes,Taxable,74,Experienced,347411,High
1269,FRRYPIL,Moderate,Short term,70058,Moderate,Yes,IRA,64,Novice,860549,High
1270,CXSPAD,Low,Short term,176477,Low,Yes,IRA,49,Novice,636861,Moderate
1271,BLKUAQJ,Moderate,Long term,73314,Moderate,No,401k,36,Novice,287953,High
1272,KUIZBLF,Low,Medium term,199535,High,No,Taxable,30,Novice,230707,Low
1273,BDXCGFEG,Moderate,Long term,62637,Moderate,No,401k,38,Novice,282411,Moderate
1274,BUTVH,Moderate,Medium term,163064,Low,Yes,401k,67,Experienced,790023,High
1275,MDNZBYJ,Low,Medium term,82279,High,Yes,401k,43,Experienced,988036,Low
1276,FJZZAIIJ,Moderate,Long term,124674,Moderate,Yes,IRA,48,Novice,510033,Low
1277,YKAKPATL,Low,Long term,132832,Low,Yes,IRA,59,Experienced,475645,High
1278,AROZVBZM,Moderate,Medium term,102405,Moderate,Yes,401k,67,Experienced,840651,Moderate
1279,XZHNXVMMS,Moderate,Medium term,86699,Moderate,Yes,401k,64,Novice,420828,Moderate
1280,LSZTFOMB,High,Long term,183330,Moderate,Yes,Taxable,68,Experienced,601973,Moderate
1281,HLHJILJAM,High,Medium term,73704,Low,No,IRA,31,Experienced,655537,Low
1282,UBDRWOIQQ,Moderate,Long term,94589,High,Yes,Taxable,66,Novice,423739,Moderate
1283,CCYMDXRSC,High,Long term,163852,High,Yes,IRA,56,Novice,910747,Moderate
1284,ZGEJXJM,Low,Medium term,168620,High,No,401k,61,Novice,726017,High
1285,TQTKN,Low,Long term,195127,High,Yes,401k,57,Experienced,815639,Low
1286,HBQSVJOBL,Low,Medium term,68715,Low,Yes,Taxable,55,Novice,725159,High
1287,QXWMM,Moderate,Short term,190284,Moderate,Yes,IRA,51,Novice,982407,Low
1288,GZZPLZPBF,Moderate,Long term,143710,Moderate,Yes,IRA,67,Experienced,106660,Low
1289,CKTKXCWJ,High,Short term,81845,High,Yes,Taxable,49,Experienced,392173,Low
1290,XVQBOGA,High,Long term,80208,Low,No,401k,72,Novice,462826,Moderate
1291,SQJVXFDOU,Moderate,Short term,50690,Low,No,Taxable,65,Novice,467631,High
1292,LWUSKZBPT,Low,Short term,100289,High,Yes,IRA,28,Experienced,289290,Moderate
1293,VVATANX,Moderate,Long term,199690,Moderate,No,IRA,56,Experienced,366385,Low
1294,ILFDDPZQ,High,Medium term,112879,Moderate,Yes,401k,56,Novice,160135,Low
1295,WOGPHI,High,Long term,120941,Low,No,Taxable,45,Experienced,153044,Moderate
1296,EPFCHQONY,Moderate,Medium term,61099,Low,No,401k,39,Experienced,190689,High
1297,WUAYXP,Moderate,Medium term,109051,High,Yes,401k,55,Experienced,569607,High
1298,XKPOXCR,High,Medium term,115047,Moderate,No,401k,25,Experienced,241437,Moderate
1299,DQKAQITOQ,High,Long term,82402,Moderate,Yes,401k,44,Experienced,453238,High
1300,OWTBHAVAM,Moderate,Short term,173985,Low,No,401k,31,Experienced,997433,Moderate
1301,IZHHYHU,High,Medium term,181910,Moderate,No,IRA,61,Experienced,656776,Moderate
1302,ISHMBL,High,Short term,96026,Low,No,IRA,59,Experienced,792906,High
1303,OUVIMJ,Low,Short term,70571,Moderate,No,401k,32,Experienced,508638,High
1304,ZRHSFNQTX,Low,Long term,98542,Low,No,IRA,46,Experienced,744264,Moderate
1305,AZPZVCEGY,High,Long term,95361,Low,No,Taxable,54,Novice,826029,Moderate
1306,TSNJBDZD,High,Long term,107632,Moderate,Yes,Taxable,46,Novice,114037,Moderate
1307,HIVSFA,Low,Long term,198394,High,No,Taxable,70,Novice,461529,High
1308,VAHVMQC,Low,Short term,66969,High,No,Taxable,39,Novice,434772,Low
1309,DNCOPNVFC,Moderate,Long term,71666,High,Yes,IRA,49,Experienced,433426,High
1310,CCEZSB,Moderate,Short term,142161,Moderate,Yes,Taxable,55,Novice,885954,Low
1311,POYUQFSJ,Moderate,Medium term,179831,Low,Yes,IRA,36,Experienced,262405,Moderate
1312,DINMWP,High,Medium term,52121,Low,No,401k,33,Experienced,577519,Moderate
1313,HDPIAGAX,High,Medium term,77616,Low,Yes,401k,33,Experienced,823141,Low
1314,ILOLDS,Low,Short term,97160,High,Yes,401k,59,Experienced,781809,High
1315,RIOMMQT,Moderate,Long term,172979,High,No,401k,37,Experienced,720910,Low
1316,GOXKJADN,High,Medium term,174371,Low,Yes,Taxable,66,Experienced,714335,High
1317,DGMOARJA,Moderate,Medium term,77814,Moderate,No,Taxable,41,Novice,101450,High
1318,GBPMF,Low,Short term,105640,Low,Yes,401k,67,Novice,978130,High
1319,REGIBR,Moderate,Long term,127287,Low,No,401k,73,Novice,308282,Moderate
1320,NUGXRC,Moderate,Long term,98539,High,Yes,401k,34,Experienced,269329,High
1321,ZWBVCUUD,Low,Long term,77149,Moderate,Yes,401k,63,Experienced,406761,Moderate
1322,RHYEZLVY,Low,Short term,53122,High,Yes,Taxable,45,Novice,102057,Low
1323,VCURVEKSR,High,Medium term,77096,Moderate,Yes,IRA,25,Experienced,362649,High
1324,YTTLE,Low,Short term,145490,High,Yes,401k,36,Novice,510957,Moderate
1325,ERAVYPUD,High,Long term,194558,Low,Yes,IRA,62,Novice,579354,High
1326,XTJWUQTSR,High,Medium term,103309,Low,No,401k,41,Novice,361666,Low
1327,AKTTJ,Moderate,Short term,106565,Low,No,IRA,25,Novice,564251,Low
1328,PFCHMX,Low,Medium term,126811,Low,No,Taxable,68,Experienced,567743,Low
1329,DEVJQ,Moderate,Short term,157963,Moderate,No,401k,68,Novice,937270,Low
1330,NJSDMPPKL,High,Long term,162091,High,No,401k,58,Novice,809994,Moderate
1331,JMZYMDJPD,Moderate,Short term,72881,Low,Yes,401k,65,Experienced,251554,High
1332,UQNUZMT,Moderate,Long term,148216,Low,No,Taxable,69,Experienced,979250,Low
1333,SRRRMU,High,Short term,173789,Low,No,Taxable,57,Experienced,646945,Moderate
1334,BMTEWAJU,Moderate,Short term,184501,Moderate,No,Taxable,46,Novice,610553,Low
1335,RDRFBGYSA,High,Long term,182340,High,Yes,IRA,41,Novice,759667,High
1336,PBWUQB,Low,Short term,63788,High,Yes,401k,50,Experienced,103912,Low
1337,AVRKUED,Low,Short term,50741,Moderate,Yes,401k,36,Novice,909125,Low
1338,GIVCF,Low,Short term,115648,Low,Yes,Taxable,66,Novice,414455,High
1339,PWVGKLY,Moderate,Short term,167686,Moderate,Yes,IRA,38,Novice,717552,Moderate
1340,MDJPU,High,Short term,68948,Low,Yes,IRA,72,Novice,110783,High
1341,FEOOBHZUK,Moderate,Long term,138898,Moderate,Yes,Taxable,55,Experienced,700804,High
1342,WEZMBE,Moderate,Long term,194126,Low,Yes,IRA,64,Experienced,279089,High
1343,HIEEQZOBK,Low,Medium term,147679,Moderate,No,Taxable,62,Experienced,821263,High
1344,HQKBAIN,Moderate,Medium term,65446,Low,Yes,401k,54,Experienced,322649,Low
1345,JSQOFAPF,Moderate,Medium term,111704,Low,Yes,IRA,61,Novice,437574,Moderate
1346,CPOYGF,Low,Short term,107985,High,No,Taxable,26,Novice,286388,Low
1347,XRZDR,Low,Medium term,122662,Low,No,IRA,70,Experienced,378969,High
1348,GWZTSOO,High,Medium term,56142,Moderate,Yes,IRA,41,Novice,157143,Low
1349,HSVNXZV,Low,Long term,131442,Moderate,No,IRA,26,Experienced,499920,High
1350,SOPGAR,Moderate,Medium term,96582,Low,No,Taxable,64,Experienced,994867,Moderate
1351,YYTCAQ,Low,Short term,63638,Low,No,IRA,28,Novice,221563,High
1352,ZJDKYLQI,Low,Short term,182506,Low,Yes,401k,27,Novice,788344,Low
1353,KSTWLQLA,Low,Long term,77327,Moderate,Yes,401k,39,Novice,401652,Moderate
1354,VTMAIOH,Low,Medium term,166126,High,No,IRA,37,Novice,173334,Low
1355,TCFGRP,High,Long term,171976,Low,No,401k,63,Novice,373493,High
1356,XFPYKCMJT,Low,Long term,97188,Moderate,No,IRA,58,Novice,319163,Low
1357,TKUZRBAT,Moderate,Short term,127069,Low,Yes,Taxable,43,Experienced,234666,Low
1358,GQVXK,Moderate,Medium term,149144,High,Yes,Taxable,43,Experienced,607199,Moderate
1359,RVYND,High,Medium term,103997,Moderate,Yes,IRA,55,Experienced,206854,High
1360,LRWONCV,Low,Long term,118508,Low,Yes,IRA,34,Experienced,545073,Moderate
1361,FMAGBJU,Moderate,Short term,61814,Moderate,Yes,401k,43,Novice,500837,Low
1362,UFWVYTIO,Low,Medium term,101459,Moderate,No,401k,41,Experienced,990281,High
1363,CVAJY,High,Long term,134316,High,No,Taxable,51,Novice,197108,High
1364,YXFWWANK,Moderate,Long term,152522,Low,Yes,IRA,29,Experienced,991417,High
1365,MRVWZFOH,Moderate,Long term,143028,Moderate,Yes,401k,60,Novice,738777,High
1366,FUMZNJRXR,Low,Medium term,56134,Moderate,Yes,Taxable,74,Novice,956728,Moderate
1367,BWEMPKLW,High,Medium term,74405,Moderate,Yes,401k,50,Novice,448707,Low
1368,UPCOQTL,High,Short term,145919,High,No,Taxable,46,Novice,441389,Moderate
1369,STYMFCA,High,Short term,142508,Moderate,Yes,IRA,39,Experienced,789402,Moderate
1370,EVSUCFVFC,High,Long term,151741,Moderate,No,IRA,35,Novice,480076,High
1371,QVISBCD,Low,Long term,116733,Low,Yes,IRA,60,Experienced,502943,High
1372,YSQFVULOS,Low,Short term,112549,Moderate,No,Taxable,56,Experienced,392794,High
1373,PBLZRHHT,Low,Short term,124495,High,Yes,401k,69,Novice,743129,Moderate
1374,OFPYNSJDH,Moderate,Long term,192892,Moderate,Yes,IRA,59,Novice,721718,Moderate
1375,BNYIPPAPH,Low,Short term,197608,High,Yes,Taxable,63,Experienced,907510,Moderate
1376,IPNGJQZ,Low,Short term,88615,Low,No,401k,68,Novice,225063,Low
1377,RSMZRG,Moderate,Short term,57208,Low,No,Taxable,57,Experienced,960956,Moderate
1378,YNBIW,High,Short term,116048,Low,No,Taxable,36,Novice,628636,Low
1379,MEVFFTKS,Moderate,Long term,104950,Low,Yes,Taxable,35,Novice,356821,Low
1380,DYIFO,High,Long term,177027,Low,No,Taxable,39,Novice,510048,High
1381,LUYLBSKNV,Moderate,Medium term,188599,Moderate,No,401k,45,Novice,542369,Moderate
1382,WVEHKU,High,Short term,80028,Low,No,IRA,55,Experienced,494313,Low
1383,IYKEG,High,Long term,104304,High,No,Taxable,25,Novice,957849,High
1384,JJVQC,Moderate,Medium term,178942,Low,No,Taxable,66,Novice,702324,Moderate
1385,CMFYVIY,Moderate,Medium term,120015,Low,No,401k,48,Experienced,539077,Low
1386,ZTLBXLD,Moderate,Long term,140420,Moderate,Yes,Taxable,33,Experienced,548963,High
1387,ACUTZLAFQ,Low,Medium term,111248,Low,No,IRA,29,Novice,105461,Moderate
1388,VBRIVVXR,Moderate,Long term,174186,High,Yes,Taxable,51,Experienced,698227,Low
