CompanyID,Company,Size,Profit,Industry
22387,PRXJRQZ,455,62,Tech
22388,UNLEJU,397,65,Health
22389,FSVTNVUE,285,16,Health
22390,IWNUEGTDX,353,40,Tech
22391,IYJHBTJ,187,84,Finance
22392,RKYXITUN,310,11,Finance
22393,ZLBDUPRB,203,15,Finance
22394,JDGHAN,291,65,Tech
22395,GQLAHA,214,23,Tech
22396,YCKCYFRI,52,33,Finance
22397,YAFMWICG,150,64,Health
22398,ATHYEND,141,22,Tech
22399,IAYJSN,138,19,Tech
22400,QLEHLH,92,68,Finance
22401,JHCCQNKDR,379,27,Health
22402,QERGJ,147,85,Tech
22403,MJUBBZFA,207,32,Tech
22404,CWTERW,157,20,Tech
22405,BDXUH,444,23,Tech
22406,ULZYMSSMR,486,97,Finance
22407,TKYYWDLYC,205,80,Health
22408,YYLPNIBMQ,351,90,Finance
22409,VMTJBAJYF,416,83,Health
22410,IEFZE,422,36,Tech
22411,OMCIQPOIP,437,12,Health
22412,IYJVAUWE,323,76,Health
22413,UKGLOOL,234,78,Health
22414,RRZXH,189,37,Finance
22415,CZQZE,370,75,Health
22416,MTSOB,102,48,Finance
22417,KAILXB,459,86,Finance
22418,LCHQPWRF,312,39,Tech
22419,NYULEVMJ,177,13,Health
22420,WHWGMBBBX,488,23,Health
22421,XFFMLQ,58,64,Tech
22422,TNKOP,98,47,Tech
22423,RHWOW,294,26,Finance
22424,OHLZYTZZ,130,14,Health
22425,YHFYLF,406,65,Tech
22426,RZPSRS,155,36,Health
22427,JGATGCW,477,80,Health
22428,RHPGDST,66,44,Health
22429,DQWDSDJ,426,28,Finance
22430,PJNGNPFT,257,79,Finance
22431,GDUQNPHP,439,59,Finance
22432,JXBOT,154,69,Health
22433,WRNLQHIA,352,41,Health
22434,RQVXRVR,387,51,Tech
22435,NJITUJZ,313,70,Tech
22436,HOWRCSQL,310,94,Health
22437,LNBQBQPIA,478,43,Finance
22438,NUJOH,378,55,Finance
22439,SHROQR,349,92,Tech
22440,KMZDBY,131,65,Health
22441,PCVULM,473,94,Tech
22442,QSVQUHTQ,442,62,Finance
22443,OLMBYQW,472,99,Finance
22444,OEPQQRSQ,307,50,Health
22445,OZOUFS,382,48,Tech
22446,BBOHVV,493,66,Health
22447,FUJGYYLMN,291,96,Health
22448,VDKPYQHIS,208,85,Tech
22449,FYCVSSO,439,46,Tech
22450,BSCIWCD,240,67,Tech
22451,PHLOXWDW,70,69,Finance
22452,BVYCB,198,80,Finance
22453,GFXRL,122,18,Health
22454,YQWHOK,372,14,Tech
22455,KKPOBQ,224,82,Finance
22456,BIBRNBB,460,91,Health
22457,XSYLQ,101,82,Tech
22458,ULAYQUT,274,43,Health
22459,EGHDWDR,388,13,Health
22460,XJRMT,444,94,Tech
22461,LDYET,347,89,Health
22462,OKRQFQOT,235,78,Health
22463,EWJBLPCF,280,78,Finance
22464,JQJGT,175,24,Tech
22465,GEVIPY,428,87,Finance
22466,SYXLYOSW,452,35,Tech
22467,FHIUDK,353,28,Finance
22468,PESUH,193,93,Health
22469,CXEFSGNOU,247,93,Tech
22470,EMOMUIM,89,22,Finance
22471,JCBPEGY,315,45,Tech
22472,FUKSY,380,39,Health
22473,VVKRX,168,98,Finance
22474,NDSJJ,316,22,Finance
22475,PWFXH,59,43,Finance
22476,UGBIOOZNG,498,14,Health
22477,JWVMIKAV,146,87,Finance
22478,DBJOY,86,19,Tech
22479,GMAXFSBR,183,85,Health
22480,NKHKQNGTX,470,47,Finance
22481,RTGHKODJX,159,55,Health
22482,JTRRDAP,82,30,Health
22483,LTIYRLF,439,76,Tech
22484,ASVMWNA,361,71,Health
22485,XSAEN,468,36,Finance
22486,LVPVLAKHP,175,26,Health
22487,NSCLP,150,89,Tech
22488,NCANFV,337,42,Finance
22489,KNDDQKF,416,97,Health
22490,CFKJQ,384,21,Health
22491,SXGLP,191,97,Finance
22492,WVGAK,206,24,Health
22493,MTWVBKCRQ,63,49,Tech
22494,NWSSEA,358,28,Health
22495,SCBLLL,368,61,Tech
22496,SXEEO,461,10,Tech
22497,MKXECUE,419,85,Health
22498,DAHTL,200,71,Health
22499,OEURHF,383,54,Finance
22500,XCNILRGX,123,31,Tech
22501,LSVPNRO,222,91,Health
22502,ONRVO,495,72,Health
22503,PZTHH,163,14,Tech
22504,CSDBVS,440,40,Health
22505,FKOVNYLSW,474,29,Health
22506,LNMTBT,274,73,Tech
22507,XLEABSUEM,433,22,Finance
22508,KKSTNX,486,89,Health
22509,MCQALA,163,95,Finance
22510,KZEIGVV,449,66,Finance
22511,XMYSORDBP,226,59,Finance
22512,CBIXGHGL,281,30,Finance
22513,WLKNDG,473,91,Tech
22514,NFCODR,364,26,Finance
22515,VPZUBR,249,50,Health
22516,POZBVCDQ,222,13,Tech
22517,KDSGU,122,48,Tech
22518,WGLXEKJKA,144,37,Tech
22519,XPDZGVOGO,295,10,Tech
22520,JOWGGA,341,76,Finance
22521,PQTHBIMI,377,53,Health
22522,JFVQYQW,480,28,Health
22523,SJCDQ,339,60,Tech
22524,CLRBCLYH,341,94,Health
22525,GFHSI,498,52,Finance
22526,SDLUID,362,10,Health
22527,GKTQK,467,77,Finance
22528,HCUUIZRND,338,57,Tech
22529,VAPQG,94,69,Finance
22530,GZXFIJGZ,380,10,Finance
22531,URSYWDE,492,21,Finance
22532,MCMVNPCHU,187,87,Finance
22533,XGZWPDIEG,178,85,Health
22534,QNNXB,238,44,Health
22535,AQXFZPEN,458,89,Health
22536,LBHHSJEEO,124,43,Finance
22537,GNYIZ,171,68,Tech
22538,QAWZIVFR,147,27,Finance
22539,IISBFUL,377,35,Health
22540,XXFJGT,417,35,Tech
22541,DWHJFD,331,34,Tech
22542,CNTQMQ,301,32,Health
22543,VVSPZSMZT,445,81,Tech
22544,GRQLRO,165,44,Tech
22545,SFJSGL,81,40,Finance
22546,LOFQOPP,295,75,Finance
22547,OSZBZCOG,451,16,Health
22548,MUXYBMRPQ,57,56,Tech
22549,GLAUOSEJ,499,11,Finance
22550,CBVDR,150,44,Finance
22551,EFVBJWNP,332,30,Finance
22552,OAVZYRBBR,412,36,Finance
22553,JCPFMBY,358,95,Health
22554,BVNWBLI,331,29,Tech
22555,WFRUILTE,350,42,Finance
22556,WRXJK,324,35,Health
22557,OPAECJGOO,142,41,Health
22558,ANWNK,163,61,Health
22559,HCPRHZKRT,467,24,Tech
22560,XXHDPSGJ,394,14,Health
22561,CUDDDFUOF,72,87,Health
22562,WBVIMBVQ,444,94,Tech
22563,YPORT,411,24,Tech
22564,TSBIVO,67,29,Finance
22565,AOMFMV,216,11,Tech
22566,QSWUR,86,48,Tech
22567,YPHUVA,121,75,Finance
22568,GFKXS,109,60,Finance
22569,MWASP,174,91,Tech
22570,IHXOSTUCR,414,61,Finance
22571,XUDIKPZRM,411,25,Finance
22572,ICEQGL,483,70,Tech
22573,RDQGZ,64,29,Finance
22574,TASEI,478,38,Finance
22575,QRNJGZH,208,39,Finance
22576,SBJPVSA,311,52,Tech
22577,ZFXHPK,405,35,Health
22578,WPAZR,196,27,Health
22579,IHROLKXDW,105,71,Tech
22580,JMIHNBIW,191,92,Health
22581,VJBSN,361,66,Health
22582,JZWIBN,165,87,Tech
22583,DYRPUHXOP,467,16,Health
22584,UQWOUYYY,457,17,Finance
22585,CTUKLSA,144,61,Health
22586,GVQML,380,23,Tech
22587,NSXDRAIL,151,73,Tech
22588,SKNRVUIB,444,52,Finance
22589,SKEBTW,491,77,Finance
22590,BFFPUPEYJ,259,67,Finance
22591,MBQMWPV,254,49,Tech
22592,VXXUG,296,78,Health
22593,JNSUIIAQ,221,14,Finance
22594,XVEHVKFNV,424,36,Finance
22595,GLHREW,196,10,Tech
22596,NLBDL,193,24,Tech
22597,KHCBLCJ,296,41,Finance
22598,NFOJN,136,44,Tech
22599,NFUNYKU,207,71,Finance
22600,WZTALSQ,438,84,Finance
22601,XMNJUDAEL,216,19,Tech
22602,VSZFQN,163,42,Finance
22603,CQSVYVQ,145,85,Health
22604,ZRQHPOT,155,37,Health
22605,LJARAVL,280,54,Finance
22606,VDYZRT,190,48,Finance
22607,LBONSZZ,201,69,Finance
22608,VXSJVZY,398,57,Finance
22609,XQMSNISL,199,27,Health
22610,OJCQWM,453,28,Tech
22611,EQWKQOL,490,81,Tech
22612,DPIIV,470,31,Tech
22613,JJVCTEK,300,31,Tech
22614,KKAUZ,223,65,Health
22615,MNKXTHAN,129,94,Finance
22616,WFBDYGFKT,375,65,Tech
22617,YGCFPD,405,71,Tech
22618,BUXRXXD,210,21,Health
22619,RRFGAF,384,29,Finance
22620,YRXONAM,174,41,Health
22621,WIKWFWTUZ,457,19,Tech
22622,OYUNQ,64,53,Finance
22623,OXJMRLUAI,156,14,Tech
22624,JQYWDQQ,258,10,Health
22625,UOEFZMOAL,130,49,Finance
22626,OVCKURGAA,290,55,Health
22627,NRPSKWBGJ,418,86,Health
22628,LEDFGOH,185,43,Tech
22629,OZTHUCDLW,397,22,Health
22630,REVZGJEAF,153,15,Health
22631,KEQQNEES,207,17,Health
22632,TAFTH,379,25,Finance
22633,LCODSYPN,82,51,Health
22634,QOYDNM,79,37,Health
22635,AAFNLALB,312,53,Health
22636,GGARSTQ,437,85,Finance
22637,GARCR,249,84,Finance
22638,UMDUE,392,34,Tech
22639,GXOTMI,190,93,Finance
22640,JNYSKI,413,27,Tech
22641,QNNAKX,134,26,Health
22642,PHNYUUOL,69,92,Health
22643,SHUHOKRH,236,62,Finance
22644,TAEBCDP,489,81,Health
22645,JANDKN,316,64,Health
22646,CDXGQ,241,85,Tech
22647,FHRTAKO,318,57,Health
22648,ZKBOMHSF,110,20,Tech
22649,EBIHPFP,298,56,Tech
22650,OCDKMKP,394,48,Health
22651,GGVPDUQ,69,80,Finance
22652,TCOGOCXVY,58,38,Health
22653,QKKPETJ,214,19,Finance
22654,QZSQNOUW,293,65,Tech
22655,IGJPVXF,475,49,Finance
22656,NEETO,269,51,Finance
22657,PXIUFJTQ,363,14,Finance
22658,ELUBWWT,218,38,Tech
22659,VURDDD,425,97,Finance
22660,AICLIJ,338,39,Tech
22661,SFNLOADYH,129,77,Health
22662,SUAPPPL,299,84,Health
22663,IMKNG,282,25,Tech
22664,FHGWSOEOI,254,61,Tech
22665,MNSVMSVBZ,484,87,Health
22666,BEYBU,436,30,Finance
22667,RSBIYFPU,179,87,Health
22668,XBKUJFPT,259,99,Finance
22669,ZWDGQXMGT,407,53,Health
22670,RQVQP,190,60,Health
22671,FSYZRBRHX,399,60,Tech
22672,EOLOAULS,486,98,Tech
22673,UIVSG,423,65,Health
22674,ECDDZSDPV,291,93,Tech
22675,KKKGR,202,19,Finance
22676,XTSIUKG,51,74,Health
22677,GUZBT,442,80,Tech
22678,WAYZJNWM,294,25,Tech
22679,TBEKXRC,155,40,Health
22680,GNWMSXB,286,24,Health
22681,WFZOSJSES,385,40,Tech
22682,SFGOV,80,95,Health
22683,FVRSJ,127,78,Tech
22684,HRGOWFY,244,68,Finance
22685,ELHINRF,407,62,Finance
22686,AQGNL,441,34,Finance
22687,TIPYKOIA,345,22,Tech
22688,GWGWH,300,82,Health
22689,DDVQZGGDP,75,77,Health
22690,WGTPEFC,244,86,Finance
22691,QXQZXSQL,75,26,Finance
22692,IZDNB,106,12,Tech
22693,RYVXZQD,481,28,Tech
22694,QNUAV,347,91,Finance
22695,DASEAYAYV,318,47,Tech
22696,VVUDNOMYX,126,63,Health
22697,RFULVFJGO,110,41,Finance
22698,JOBYXXSYX,244,95,Health
22699,LUGVHI,79,19,Tech
22700,TYBRWHZ,108,16,Finance
22701,BIXWIEQG,232,82,Tech
22702,OKHOG,133,75,Tech
22703,DITEKR,124,91,Finance
22704,DWMXNCY,269,72,Health
22705,VECWTGSID,57,91,Health
22706,EFYDCQW,77,73,Finance
22707,WSNRY,416,13,Health
22708,GRQSU,409,75,Finance
22709,HEANR,187,89,Finance
22710,IMIJMH,194,72,Tech
22711,YSVVDKRU,363,19,Health
22712,MXLCGSH,253,28,Finance
22713,IYZIB,412,10,Tech
22714,GFAWPZPPV,120,37,Tech
22715,DLZIQ,384,47,Health
22716,POTBLRBF,448,87,Finance
22717,HPLKKYKSO,151,67,Finance
22718,VFVCVLO,454,77,Finance
22719,HQMXXMZ,123,77,Health
22720,YJSXTHOOH,323,49,Health
22721,ATAXELJT,352,22,Tech
22722,XUYGVBU,339,73,Tech
22723,PLUHDG,236,18,Health
22724,SFAYIL,133,67,Finance
22725,DGSLBYE,349,45,Health
22726,BJBJU,409,23,Tech
22727,PXWAE,71,30,Health
22728,YXJAXNI,222,43,Health
22729,TUWSLFJ,380,91,Tech
22730,SUOQKBTEU,343,12,Finance
22731,LVMMHD,96,62,Tech
22732,ZYUAXU,338,60,Finance
22733,BQZNA,475,47,Tech
22734,XBXBVN,241,10,Tech
22735,VMBYE,60,52,Tech
22736,COANR,343,38,Tech
22737,KAHAIJB,170,47,Tech
22738,ATACVPYB,216,17,Tech
22739,KFVWOZA,330,32,Health
22740,WIOOUWSTL,171,10,Finance
22741,FEKHR,233,23,Tech
22742,NHBVPQ,142,77,Tech
22743,YVUNXCQQJ,133,70,Tech
22744,PBCCNZZ,315,44,Tech
22745,RUMIDKDSS,313,50,Tech
22746,FMPBE,156,88,Tech
22747,SMFROJM,162,10,Health
22748,JULGF,216,25,Health
22749,MOZPEHM,445,73,Finance
22750,GVUAUQTJO,129,73,Finance
22751,VZOEA,468,96,Health
22752,CTPWNR,246,74,Finance
22753,KTMMSQETM,340,12,Health
22754,KPRKUQP,193,25,Finance
22755,PDRHVIT,237,24,Tech
22756,ZUHRMW,220,52,Health
22757,WCWAKF,344,55,Finance
22758,VTLLRW,283,83,Tech
22759,OKXDSIKI,83,31,Tech
22760,FGYBAK,482,33,Health
22761,SCFUMRLME,164,53,Tech
22762,GZGXUU,120,45,Health
22763,JDTKY,227,26,Finance
22764,TFITWAUA,445,43,Tech
22765,GKIMNGIXI,264,75,Finance
22766,RTBAVF,265,38,Finance
22767,FUACTCM,50,50,Health
22768,NOHAZ,73,66,Finance
22769,GEBLWXCWL,124,75,Health
22770,QPOMDNA,186,50,Health
22771,BSHLPNJA,490,77,Tech
22772,BMHWPBQAT,285,55,Tech
22773,EBKMAXYIP,378,26,Tech
22774,CMGCEB,237,21,Finance
22775,FDVMMT,302,86,Health
22776,JWUICJS,164,40,Tech
22777,EVECEYARC,147,22,Tech
22778,CAIMTHBKF,94,31,Tech
22779,OMLHXG,418,67,Tech
22780,HXFJHD,103,53,Health
22781,IJESIDFA,346,45,Finance
22782,DQLUIQW,178,25,Health
22783,FCQBYS,442,80,Tech
22784,DUCOZI,405,56,Tech
22785,AWCWNYZGL,288,65,Tech
22786,CYRAF,254,82,Finance
22787,VBHFLV,225,33,Health
22788,ZNINL,196,38,Health
22789,RGISIYDMC,264,48,Health
22790,LHXGR,113,36,Health
22791,HTFOVDX,410,29,Health
22792,GLWNBA,401,91,Tech
22793,LWYJZUUF,330,15,Finance
22794,PIUACC,352,20,Health
22795,OMGOM,189,25,Health
22796,ZJBGHP,268,16,Health
22797,KZVHKEPJ,139,35,Health
22798,MSLCP,292,45,Tech
22799,MPWCWQSV,154,38,Tech
22800,SWAURI,376,92,Health
22801,FYTXDZUJL,207,98,Tech
22802,HUBMVZXK,483,20,Health
22803,IIMUEJJY,339,18,Health
22804,EJYHHT,105,67,Health
22805,VBNOUAIT,233,64,Finance
22806,NZXLZ,493,50,Finance
22807,YEGII,208,21,Finance
22808,XHGEFCLGN,462,91,Finance
22809,SLIZBORMR,189,40,Health
22810,PJXRKIM,346,63,Finance
22811,MSDJAHPR,498,62,Tech
22812,JFYLKAJN,185,52,Finance
22813,ZHTMXHR,208,65,Finance
22814,WIKRZO,116,35,Finance
22815,MASCK,105,75,Tech
22816,GBCHH,371,68,Tech
22817,XHKKAH,129,63,Tech
22818,QBYKAXJ,115,65,Health
22819,XGPFHHG,252,56,Finance
22820,SWFHNHK,106,67,Tech
22821,DAKEF,152,40,Finance
22822,GRDJPQU,120,22,Health
22823,RAIQMDYIM,421,70,Finance
22824,NYSHU,99,60,Tech
22825,WKTMLXT,163,61,Tech
22826,SIOBBKIDG,343,82,Health
22827,SDKWBIODQ,317,97,Tech
22828,BVRXNONQM,456,80,Health
22829,TDSKRLDGQ,128,15,Tech
22830,SFEXXRGD,460,80,Tech
22831,EYWQJ,311,53,Tech
22832,LAZCJ,196,92,Health
22833,XNVKRAA,397,87,Tech
22834,ZGWBQSVZL,121,52,Health
22835,BXRNLWXJ,70,27,Health
22836,ZLPFVHQMH,147,72,Finance
22837,ODILKQUMB,362,25,Health
22838,RLFMK,301,59,Finance
22839,KMMFYYWON,420,61,Health
22840,IRIEQWIC,156,54,Tech
22841,CDPEQG,92,94,Tech
22842,DRPUORIE,333,34,Tech
22843,QSDMYQVW,402,45,Health
22844,ZYDJPPPL,453,17,Health
22845,VSHNEGQF,217,77,Finance
22846,TTXALPJYW,341,45,Health
22847,CEPYBYS,471,18,Finance
22848,XNMIUC,180,19,Finance
22849,NGOCERA,318,25,Finance
22850,ACKHNK,84,45,Tech
22851,LMMJVOQI,146,46,Finance
22852,JDOSDKRA,432,98,Health
22853,EDTTQIQA,166,67,Health
22854,ADKGCLNG,93,16,Tech
22855,DJIKF,94,13,Health
22856,UVCKTV,367,79,Health
22857,RVYZP,182,24,Finance
22858,LSYNN,288,49,Tech
22859,OYTZCW,173,44,Finance
22860,ZZTNUZ,391,26,Health
22861,UMCGRJM,415,83,Tech
22862,CBBPEWHZ,102,16,Health
22863,JGTAAXJ,124,57,Finance
22864,KFKAQ,61,53,Health
22865,AHAWMK,190,26,Tech
22866,OUFUOEW,429,33,Finance
22867,HVGKZM,408,78,Health
22868,RMGBUDQGY,246,56,Tech
22869,LOYUHZOSN,97,46,Health
22870,CGULWHYLC,175,97,Tech
22871,WJSXAEI,361,84,Tech
22872,CSFSAGY,112,43,Tech
22873,XQFUHL,476,22,Tech
22874,FAUCJNQ,463,30,Health
22875,OAWJJSVY,123,75,Health
22876,HSMQNPKW,135,70,Tech
22877,ENTYEC,443,49,Tech
22878,TBDQFKA,147,61,Finance
22879,XEEVSDAKQ,113,23,Finance
22880,CSOJZRDF,142,57,Tech
22881,NUOULKWT,214,10,Tech
22882,KBXXLOP,99,98,Finance
22883,YBDFVBYY,486,45,Tech
22884,ODMTTUN,107,53,Health
22885,ICVMTE,325,42,Tech
22886,HBVJOZOQ,315,81,Finance
22887,ZIPAVU,493,77,Health
22888,KDUJBI,250,46,Tech
22889,IGFMSQ,341,91,Finance
22890,SGZQKUDL,51,99,Tech
22891,GUVYDPIU,352,35,Finance
22892,OEUJH,73,41,Health
22893,WGPSXC,385,63,Health
22894,STVZUKYW,481,20,Tech
22895,GEMAP,316,42,Tech
22896,METLIYN,343,70,Health
22897,KLRSVGLCG,229,73,Finance
22898,CMHBV,445,52,Health
22899,ROJBON,313,11,Tech
22900,RNMJIM,198,83,Health
22901,YAIZGBDE,212,78,Finance
22902,PZWVLDKVC,351,76,Finance
22903,EIMVWRCEB,288,73,Tech
22904,YBUXEXR,495,68,Tech
22905,IDIQKB,242,92,Tech
22906,LTTJTII,213,81,Health
22907,PPMDLGAZ,386,93,Finance
22908,WNWSKZ,281,59,Tech
22909,RTPCMU,209,55,Tech
22910,LBOHI,454,12,Tech
22911,HCJPDUD,448,23,Finance
22912,ZUBPGYKFS,343,35,Health
22913,EGSYHNB,158,51,Finance
22914,VUVULXWB,295,18,Tech
22915,EFACKBFUW,412,70,Health
22916,RQVDJSV,479,19,Health
22917,ZRNZKUVTF,247,31,Tech
22918,SUZWMF,285,73,Tech
22919,GRYYJQZ,108,77,Tech
22920,XRCUM,123,13,Health
22921,GVOSBGFN,235,71,Tech
22922,ZXHRFZ,463,21,Tech
22923,VXTWORKE,286,20,Health
22924,VURGXS,260,27,Health
22925,RNFYT,92,87,Health
22926,LRZNEYH,406,29,Health
22927,MCITM,57,71,Tech
22928,ZBEHIGDL,131,63,Finance
22929,VYNVXCPC,95,68,Health
22930,NGESXKLG,217,41,Finance
22931,URXSZKWQ,396,54,Finance
22932,DZANEKPB,303,52,Tech
22933,LLDYQ,127,83,Tech
22934,BZDTU,383,59,Finance
22935,PAIEBD,398,32,Health
22936,JZHEGRB,307,22,Tech
22937,BETVADQ,370,91,Finance
22938,KXCUNAVG,428,28,Finance
22939,DUZPJC,85,74,Finance
22940,EYCESAC,160,44,Finance
22941,TMJJV,269,94,Tech
22942,HAURIHFVR,204,20,Finance
22943,PNCPSM,168,90,Health
22944,TGBYK,248,58,Health
22945,HLZEKLHNZ,108,54,Tech
22946,ZQHGYX,100,25,Tech
22947,PUZVMYZN,433,91,Health
22948,CUDJLUTK,449,18,Health
22949,LAXYQZFR,366,76,Tech
22950,XSBKREN,63,64,Health
22951,BZFMLQQ,281,20,Tech
22952,YTSDZ,246,42,Finance
22953,RRHPN,405,40,Tech
22954,XQWVMZTR,487,75,Tech
22955,SIIEUJBR,321,42,Health
22956,QZLDI,430,23,Tech
22957,LMHSAXOUF,463,41,Finance
22958,KHIQH,224,51,Finance
22959,BQTHZEJ,52,54,Finance
22960,KVCEMQLQX,399,11,Tech
22961,TJABFO,188,94,Finance
22962,RSDSX,234,75,Tech
22963,YWSDY,393,77,Finance
22964,UFEQJ,123,37,Tech
22965,NCXEMBEID,210,17,Health
22966,JMNOP,473,29,Tech
22967,EIEDVOFQX,62,39,Finance
22968,JFZUX,150,47,Finance
22969,DDTHVUM,233,42,Finance
22970,UQDVWUTEG,355,73,Tech
22971,LODZYE,117,51,Health
22972,YJEAQY,401,15,Finance
22973,LFEKQSX,255,47,Tech
22974,UMSQNYG,168,61,Tech
22975,MRHHEGEXW,56,36,Health
22976,YXNGMDFY,411,94,Finance
22977,EHZBZW,268,54,Finance
22978,VQKFLCYYU,152,55,Tech
22979,ZNCDB,430,92,Tech
22980,WXVIWOQDM,465,13,Tech
22981,NXDYR,166,27,Finance
22982,ONIRWKZR,66,88,Health
22983,OFOLZ,450,76,Health
22984,SORNWIU,289,14,Finance
22985,RCPPS,473,23,Finance
22986,XZTMS,179,92,Health
22987,LHOBP,430,41,Tech
22988,OMWVZDU,155,97,Tech
22989,MJJUCIGW,141,26,Finance
22990,RLDBYFWAG,149,18,Health
22991,JNYLGXCOT,401,75,Tech
22992,OCEMQIMZD,225,78,Tech
22993,GVFCYSLO,428,97,Finance
22994,XESWWXSBF,116,98,Finance
22995,LHWDI,274,83,Finance
22996,IGBSYB,322,14,Health
22997,UMMBA,212,84,Health
22998,LMDHCXT,471,93,Finance
22999,YUCUL,282,58,Finance
23000,TNFQBLD,465,48,Finance
23001,VOJBPU,338,46,Health
23002,JMSHCLWAI,253,79,Health
23003,LGSISFQHR,137,82,Tech
23004,EGFCPF,75,68,Health
23005,HNSSAWO,314,84,Tech
23006,EMAMJL,343,62,Health
23007,VNQBQM,192,95,Tech
23008,VFVJEPM,143,47,Health
23009,QZCMXT,62,90,Tech
23010,TXWXMS,320,57,Finance
23011,UOKEGH,311,78,Finance
23012,ICOSB,393,48,Health
23013,IDZOZOB,485,73,Tech
23014,BNPHYJU,490,27,Tech
23015,BDSFEDZG,403,96,Finance
23016,MHWNHL,283,74,Tech
23017,CIORGEZD,128,33,Health
23018,HDLIJFIKV,405,27,Tech
23019,PITVHVE,176,17,Tech
23020,ZWGENFGZN,475,21,Finance
23021,ZQAMFLRI,174,39,Health
23022,CGPEO,273,22,Health
23023,WGSXFSZK,200,12,Health
23024,UVAGF,293,48,Finance
23025,OSDNBVHP,362,57,Health
23026,KOOAH,481,93,Health
23027,CFBHSR,432,24,Health
23028,EQADDNC,206,54,Health
23029,LEBLTHW,92,73,Finance
23030,KPRIONQR,402,32,Health
23031,TSYTW,469,41,Finance
23032,ZCSROYHM,130,89,Tech
23033,JCIOJQJKW,124,95,Finance
23034,YVQNTRDV,363,98,Tech
23035,QFMIAQYOH,489,13,Tech
23036,TMWPYHLM,56,67,Health
23037,CVWCGMM,418,36,Tech
23038,FWFQHLU,443,53,Health
23039,FCBBAIZE,275,63,Health
23040,PIBXD,178,23,Health
23041,RIXWHP,97,84,Health
23042,BOLWNMZKF,139,41,Tech
23043,DUJMLK,406,13,Finance
23044,WUAFNFR,131,22,Health
23045,FDJNDN,465,74,Tech
23046,KWUYUVG,65,56,Finance
23047,CDMWFXNOQ,122,75,Tech
23048,AKLFVOXIT,424,86,Tech
23049,DXLLCPHJ,351,30,Tech
23050,PVESQ,95,95,Finance
23051,AYBGOK,351,27,Tech
23052,KXWLLVQ,119,84,Tech
23053,AHVTUV,132,72,Finance
23054,NRSVCD,261,29,Finance
23055,GRXFJ,178,65,Finance
23056,YWGEFVCX,120,12,Health
23057,UUPOVPYL,348,23,Tech
23058,VHSOZBG,316,34,Health
23059,INDOX,229,82,Finance
23060,LMRBRSHHF,292,64,Tech
23061,SHTGGS,210,38,Finance
23062,XXTOHMH,362,27,Finance
23063,MOBAPD,429,81,Finance
23064,MHNXOJ,330,77,Finance
23065,HUKCKGJLV,488,73,Health
23066,RMTUQD,303,37,Health
23067,IKKCFED,206,31,Finance
23068,DBFBSEVF,254,62,Tech
23069,MLLBU,226,94,Health
23070,PIWBHPL,465,38,Tech
23071,VGREAL,394,11,Health
23072,KCGOQFB,258,34,Tech
23073,EYYQZJK,294,61,Tech
23074,COAOOYGK,292,46,Health
23075,DRDNPHKAV,136,11,Health
23076,RQZWZ,472,61,Tech
23077,FUGDWN,208,42,Finance
23078,RFJNOFS,369,70,Tech
23079,VTSRD,149,59,Health
23080,EMZBMLD,282,23,Health
23081,EIMUVBVBC,400,21,Tech
23082,EYMDT,113,82,Tech
23083,EXVLGTBWC,436,27,Finance
23084,TEZDZ,197,34,Health
23085,RHGYGP,50,49,Finance
23086,YYTTISFLK,83,41,Finance
23087,JODRBHKCJ,350,93,Finance
23088,YCWXWEC,228,65,Finance
23089,KOTHBXBXE,334,66,Finance
23090,AMQYG,135,56,Finance
23091,NTAAHJ,353,38,Finance
23092,OSXYOBX,416,80,Tech
23093,PFIUSXQOK,132,50,Finance
23094,LRLRNGWCV,89,60,Finance
23095,UIZJQUXT,286,41,Tech
23096,BLYPMP,354,77,Health
23097,STHDC,284,43,Tech
23098,QUEFUEE,262,55,Finance
23099,XJBDXWSLO,486,80,Tech
23100,VQIXEKIL,220,35,Health
23101,SRLBL,185,11,Tech
23102,TJHCWWJ,353,35,Finance
23103,GHHIHUD,145,48,Health
23104,LRIEBWQTC,400,74,Health
23105,CFFHD,104,81,Health
23106,KCFYMIA,479,69,Tech
23107,EUCBBFS,339,51,Health
23108,NYZTRSQHQ,447,33,Health
23109,BXWFY,480,84,Finance
23110,MUMTPVP,171,41,Tech
23111,GDWMYUENU,352,77,Finance
23112,NZAHXTIL,165,56,Health
23113,UJETDPTC,453,48,Tech
23114,WTPKJGUTB,433,99,Health
23115,DLABYZE,211,42,Health
23116,AIFWKGUNU,238,24,Tech
23117,QPLDKQXK,138,83,Tech
23118,JUNEGAO,349,90,Health
23119,KFSFADZZ,233,31,Tech
23120,NILAIE,106,11,Health
23121,WIFRYTQDK,259,37,Tech
23122,CDLWQVU,421,74,Tech
23123,NHFUUL,85,74,Finance
23124,VYHNOUE,51,94,Health
23125,XUPPLPO,269,88,Tech
23126,RKUXQ,356,69,Finance
23127,YMQJSH,182,64,Tech
23128,FCZUCZTG,178,65,Tech
23129,CEJPZEWER,287,29,Health
23130,MMSET,487,93,Tech
23131,NYIDYTOQ,54,86,Finance
23132,GCBXNENTR,68,86,Tech
23133,ACNUKXFJA,177,58,Tech
23134,WADABDPL,257,15,Health
23135,YKCNV,366,43,Health
23136,TLXUC,146,45,Tech
23137,LPIOBLKQB,55,86,Health
23138,HGXRV,187,99,Health
